"MAT-PRE-.YYYY.-","MAT-PRE-YYYY.-",""
"Price List Currency","Devise de la Liste de prix","context"
"Pricing Rule Detail","Détail de la règle de tarification","context"
"Pricing Rules","Règles de tarification","context"
"Range","Plage",""
"Rate at which supplier's currency is converted to company's base currency","Taux auquel la devise du fournisseur est convertie en devise société de base",""
"Raw Materials Consumed","Matières premières consommées",""
"Return Against Purchase Receipt","Retour contre Reçu d'Achat",""
"Supplier Delivery Note","Bon de livraison du Fournisseur",""
"Time at which materials were received","Heure à laquelle les matériaux ont été reçus",""
"Transporter Details","Détails du Transporteur",""
"Vehicle Date","Date du Véhicule",""
"Vehicle Number","Numéro de Véhicule",""
"Accepted Qty as per Stock UOM","Quantité acceptée d'après l'unité de mesure du stock",""
"Accepted Quantity","Quantité Acceptée",""
"Asset Category","Catégorie d'actif","context"
"Discount on Price List Rate (%)","Remise sur la Liste des Prix (%)","context"
"Pricing Rules","Règles de tarification","context"
"Rate","Prix unitaire","context"
"Rate and Amount","Prix et Montant",""
"Received and Accepted","Reçus et Acceptés",""
"Rejected Quantity","Quantité Rejetée",""
"Sample Quantity","Quantité d'échantillon",""
"Tax detail table fetched from item master as a string and stored in this field.
Used for Taxes and Charges","Tableau de détails des taxes récupéré depuis les données de base de l'article et enregistré dans ce champ.
Utilisé pour les taxes et frais.","context"
"Consumed Qty","Qté Consommée",""
"Current Stock","Stock Actuel",""
"Purchase Receipt Item Supplied","Articles Fournis du Reçus d’Achat",""
"Rate","Prix unitaire","context"
"Actual","Réel",""
"Add","Ajouter",""
"Add or Deduct","Ajouter ou Déduire",""
"Consider Tax or Charge for","Tenir Compte de la Taxe et des Frais pour",""
"Deduct","Déduire",""
"If checked, the tax amount will be considered as already included in the Print Rate / Print Amount","Si cochée, le montant de la taxe sera considéré comme déjà inclus dans le prix net / montant net",""
"Is this Tax included in Basic Rate?","Cette taxe est-elle incluse dans le total net ?",""
"Item Wise Tax Detail","Détail des taxes par article",""
"Item Wise Tax Detail ","Détails des taxes par article",""
"On Item Quantity","Sur les quantité de l'article",""
"On Net Total","Sur le Total Net",""
"On Previous Row Amount","Le Montant de la Rangée Précédente",""
"On Previous Row Total","Le Total de la Rangée Précédente",""
"Parenttype","Type Parent",""
"Rate","Prix unitaire","context"
"Reference Row #","Ligne de Référence #",""
"Tax Amount After Discount Amount","Montant de la Taxe après Remise",""
"Valuation","Valorisation",""
"Valuation and Total","Valorisation et Total",""
"Standard tax template that can be applied to all Purchase Transactions. This template can contain list of tax heads and also other expense heads like ""Shipping"", ""Insurance"", ""Handling"" etc.

#### Note

The tax rate you define here will be the standard tax rate for all **Items**. If there are **Items** that have different rates, they must be added in the **Item Tax** table in the **Item** master.

#### Description of Columns

1. Calculation Type: 
    - This can be on **Net Total** (that is the sum of basic amount).
    - **On Previous Row Total / Amount** (for cumulative taxes or charges). If you select this option, the tax will be applied as a percentage of the previous row (in the tax table) amount or total.
    - **Actual** (as mentioned).
2. Account Head: The Account ledger under which this tax will be booked
3. Cost Center: If the tax / charge is an income (like shipping) or expense it needs to be booked against a Cost Center.
4. Description: Description of the tax (that will be printed in invoices / quotes).
5. Rate: Tax rate.
6. Amount: Tax amount.
7. Total: Cumulative total to this point.
8. Enter Row: If based on ""Previous Row Total"" you can select the row number which will be taken as a base for this calculation (default is the previous row).
9. Consider Tax or Charge for: In this section you can specify if the tax / charge is only for valuation (not a part of total) or only for total (does not add value to the item) or for both.
10. Add or Deduct: Whether you want to add or deduct the tax.","Modèle de la taxe standard qui peut être appliqué à toutes les Opérations d'Achat. Ce modèle peut contenir la liste des titres d'impôts ainsi que d'autres titre de charges comme ""Livraison"", ""Assurance"", ""Gestion"", etc. 

#### Remarque 

Le taux d'imposition que vous définissez ici sera le taux d'imposition standard pour tous les **Articles**. S'il y a des **Articles** qui ont des taux différents, ils doivent être ajoutés dans la table **Taxe de l'Article** dans les données de base **Article**.

#### Description des Colonnes

1. Type de Calcul : 
    - Cela peut être le **Total Net** (qui est la somme des montants de base).
    - **Total / Montant Sur la Ligne Précédente** (pour les taxes ou frais accumulés). Si vous sélectionnez cette option, la taxe sera appliquée en pourcentage du montant ou du total de la ligne précédente (dans la table d'impôts).
    - **Réel** (comme mentionné).
2. Titre du Compte : Le journal comptable dans lequel cette taxe sera comptabilisée
3. Centre de Coût : Si la taxe / redevance est un revenu (comme la livraison) ou une charge, elle doit être comptabilisée dans un Centre de coûts.
4. Description : Description de la taxe (qui sera imprimée sur les factures / devis).
5. Taux : Le taux d'imposition.
6. Montant : Le montant de la taxe.
7. Total : Total accumulé à ce point.
8. Entrez la Ligne : Si elle est basée sur ""Total de la Ligne Précédente"" vous pouvez sélectionner le numéro de la ligne qui sera pris comme base pour ce calcul (par défaut la ligne précédente).
9. Considérez Taxe ou Charge pour : Dans cette section, vous pouvez spécifier si la taxe / redevance est seulement pour la valorisation (pas une partie du total) ou seulement pour le total (n'ajoute pas de la valeur à l'article) ou pour les deux.
10. Ajouter ou Déduire : Ce que vous voulez ajouter ou déduire de la taxe.",""
"Purpose of Travel","Raison du déplacement",""
"Close","Fermer",""
"Corrective","Corrective",""
"Corrective/Preventive","Corrective/Préventive",""
"Preventive","Préventive",""
"Procedure","Procédure",""
"Quality Action","Action de qualité",""
"Quality Feedback","Retours de qualité",""
"Quality Management","Gestion de la Qualité",""
"Quality Review","Revue de la qualité",""
"Resolutions","Résolutions",""
"Problem","Problème",""
"Quality Action Resolution","Résolution d'une action de qualité",""
"Review","Revue",""
"Parameters","Paramètres",""
"Template","Modèle",""
"Quality Feedback Parameter","Paramètre de retours de qualité",""
"Rating","Note",""
"Quality Feedback Template","Modèle de retours de qualité",""
"Quality Feedback Template Parameter","Paramètre des modèles de retours de qualité",""
"Created By","Créé par",""
"January-April-July-October","Janvier-Avril-Juillet-Octobre",""
"Monitoring Frequency","Fréquence de suivi",""
"None","Aucun",""
"Objective","Objectif",""
"Objectives","Objectifs",""
"Quality Goal","Objectif de qualité",""
"Revised On","Révisé le",""
"Revision","Révision",""
"Revision and Revised On","Révision et révisé le",""
"Scope","Portée",""
"Weekday","Jour de la semaine",""
"Quality Goal Objective","Objectifs par objectif de qualité",""
"Target","Cible",""
"Incoming","Entrant",""
"Inspected By","Inspecté Par",""
"Inspection Type","Type d'Inspection",""
"Item Serial No","No de Série de l'Article",""
"MAT-QA-.YYYY.-","MAT-QA-YYYY.-",""
"Outgoing","Sortant",""
"Readings","Lectures",""
"Report Date","Date du Rapport",""
"Sample Size","Taille de l'Échantillon",""
"Verified By","Vérifié Par",""
"Quality Inspection Reading","Libellé du Contrôle de Qualité",""
"Reading 1","Lecture 1",""
"Reading 10","Lecture 10",""
"Reading 2","Lecture 2",""
"Reading 3","Reading 3",""
"Reading 4","Reading 4",""
"Reading 5","Reading 5",""
"Reading 6","Lecture 6",""
"Reading 7","Lecture 7",""
"Reading 8","Lecture 8",""
"Reading 9","Lecture 9",""
"Quality Inspection Template Name","Nom du modèle d'inspection de la qualité",""
"Agenda","Agenda",""
"MTNG-.YYYY.-.MM.-.DD.-","MTNG-.YYYY.-.MM.-.DD.-",""
"Minutes","Compte-rendu",""
"Quality Meeting","Réunion de qualité",""
"Quality Meeting Agenda","Agenda de réunion de qualité",""
"Minute","Minute",""
"Quality Meeting Minutes","Compte-rendu de réunion de qualité",""
"Parent Procedure","Procédure parente",""
"Processes","Processus",""
"Quality Procedure","Procédure de qualité",""
"Child Procedure","Procédure enfant",""
"Link existing Quality Procedure.","Lier une procédure de qualité existante",""
"Process Description","Description du processus",""
"Quality Procedure Process","Processus de procédure de qualité",""
"Additional Information","Informations additionnelles",""
"Reviews","Revues",""
"Quality Review Objective","Object de revue de qualité",""
"Available Quantity","Quantité disponible",""
"Item Barcode","Code barre de l'article","context"
"Item Code","Code de l'article","context"
"Item Description","Description de l'article","context"
"Quick Stock Balance","Solde rapide du stock",""
"Stock Value","Valeur du stock","context"
"API Endpoint","Endpoint API",""
"Application Settings","Paramètres de l'application",""
"Authorization Endpoint","Autorisation Endpoint",""
"Authorization Settings","Paramètres d'autorisation",""
"Authorization URL","URL d'autorisation",""
"Client Secret","Secret client",""
"Company Settings","des paramètres de l'entreprise",""
"Complete","Complété",""
"Connected to QuickBooks","Connecté à QuickBooks",""
"Connecting to QuickBooks","Connexion à QuickBooks",""
"Default Shipping Account","Compte d'expédition par défaut",""
"QuickBooks Migrator","QuickBooks Migrator",""
"Quickbooks Company ID","Quickbooks ID société",""
"Redirect URL","URL de redirection",""
"Refresh Token","Jeton de rafraîchissement",""
"Token Endpoint","Point de terminaison de jeton",""
"Undeposited Funds Account","Compte de fonds non déposés",""
"Additional Discount and Coupon Code","Remises additionnelles et codes promotionnels",""
"Auto Repeat Section","Répétition Automatique",""
"In Words will be visible once you save the Quotation.","En Toutes Lettres. Sera visible une fois que vous enregistrerez le Devis.",""
"Price List Currency","Devise de la Liste de prix","context"
"Pricing Rule Detail","Détail de la règle de tarification","context"
